state_a,state_b,median_diff,U_statistic,p_value,p_value_bh,significant_bh
Meghalaya,West Bengal,-0.08284311980718562,5328421.5,1.0640410152701466e-147,1.5146038375256875e-147,True
Rajasthan,Telangana,-0.0826765110906468,4897653.5,6.072716730696071e-255,1.029420642382952e-254,True
Gujarat,Punjab,0.08132989893010417,13749984.0,0.0,0.0,True
Uttarakhand,West Bengal,-0.08110261347807177,2440404.5,0.0,0.0,True
Chandigarh,Puducherry,0.08095238095238094,9167240.0,7.67541718282482e-131,1.0720359680236544e-130,True
Gujarat,Uttar Pradesh,0.0807707910750507,12018492.5,0.0,0.0,True
Gujarat,Haryana,0.08067226890756304,14477328.5,0.0,0.0,True
Maharashtra,Odisha,0.08050673522927349,17921201.5,0.0,0.0,True
Bihar,Himachal Pradesh,0.08042794843497807,16785035.5,0.0,0.0,True
Madhya Pradesh,Meghalaya,0.08019230769230767,10086161.0,8.950063434398375e-76,1.1330399454185177e-75,True
Chhattisgarh,Tripura,0.079828132066938,9126799.5,5.221143986524663e-74,6.526429983155829e-74,True
Madhya Pradesh,Uttarakhand,0.07845180136319382,14482844.0,0.0,0.0,True
Punjab,West Bengal,-0.0781436069725839,3733719.0,0.0,0.0,True
Uttar Pradesh,West Bengal,-0.07758449911753043,2848420.0,0.0,0.0,True
Haryana,West Bengal,-0.07748597695004278,3181494.5,0.0,0.0,True
Goa,Kerala,0.07732088458668501,6776353.0,0.0,0.0,True
Jharkhand,Manipur,-0.07720770686108686,1158757.0,1.10417683332212e-213,1.7613544660232208e-213,True
Jharkhand,Odisha,0.07687861271676308,14681554.0,0.0,0.0,True
Arunachal Pradesh,Goa,-0.0763888888888889,1392161.5,5.2287816972702485e-189,8.059909611077196e-189,True
Andaman and Nicobar Islands,Maharashtra,-0.07617152713688222,2840233.5,1.6393073176453104e-304,3.13629535047897e-304,True
Madhya Pradesh,Punjab,0.07549279485770596,14904823.5,0.0,0.0,True
Delhi,Ladakh,0.07539682539682545,2148965.0,8.556222963246241e-226,1.3947815515428803e-225,True
Chandigarh,Telangana,-0.07495024177497356,4998059.0,7.253117325775426e-214,1.1601088195796717e-213,True
Madhya Pradesh,Uttar Pradesh,0.07493368700265249,12886695.5,0.0,0.0,True
Haryana,Madhya Pradesh,-0.07483516483516484,3135932.0,0.0,0.0,True
Andhra Pradesh,Sikkim,0.0747101336781042,7013184.5,5.4687362397322064e-89,7.120127051730115e-89,True
Andhra Pradesh,Nagaland,0.0747101336781042,7393305.5,8.537450425267869e-57,1.036690408782527e-56,True
Jammu and Kashmir,Maharashtra,-0.07459586444799438,1523845.5,0.0,0.0,True
Himachal Pradesh,Mizoram,-0.07432950191570882,1850587.5,0.0,0.0,True
Maharashtra,Tamil Nadu,0.07420935341789744,17516784.0,0.0,0.0,True
Maharashtra,Manipur,-0.07357958434857645,1587684.0,1.0176159907669713e-169,1.5024355198668682e-169,True
Chandigarh,Dadra and Nagar Haveli and Daman and Diu,0.07346666666666672,3783630.5,1.4044811627173143e-119,1.9166658069192708e-119,True
Puducherry,Rajasthan,-0.0732261116367077,2645873.5,0.0,0.0,True
Bihar,Delhi,0.07276511318593587,15953283.0,0.0,0.0,True
Andaman and Nicobar Islands,Jharkhand,-0.07254340462437181,2729753.0,5.5686275853297076e-220,9.028156439430996e-220,True
Chhattisgarh,Rajasthan,0.07240288623109611,11622440.5,7.209938465389896e-178,1.0778676851525097e-177,True
Mizoram,Sikkim,-0.07222222222222222,1657671.5,7.618639474369203e-168,1.1192816017900433e-167,True
Mizoram,Nagaland,-0.07222222222222222,1367404.5,8.892810548033391e-302,1.6851026356942254e-301,True
Gujarat,Tripura,0.07201426024955437,8950352.5,2.0718097520679188e-53,2.4953983855878776e-53,True
Assam,Karnataka,0.07102187392761034,8766167.5,4.52416974178011e-48,5.3516520802369094e-48,True
Jammu and Kashmir,Jharkhand,-0.07096774193548397,1605330.5,0.0,0.0,True
Jharkhand,Tamil Nadu,0.07058123090538704,14310700.0,0.0,0.0,True
Tripura,West Bengal,-0.06882796829203411,5878558.0,3.8106240610785186e-63,4.6942470317633927e-63,True
Himachal Pradesh,Ladakh,0.06773399014778325,2095545.0,1.144129360972108e-213,1.8202058015465354e-213,True
Delhi,Mizoram,-0.06666666666666662,2349101.5,0.0,0.0,True
Madhya Pradesh,Tripura,0.06617715617715617,8852581.5,1.1905769847812137e-31,1.362294819124658e-31,True
Maharashtra,Meghalaya,0.0661281225125104,10102250.0,9.7731950934464e-87,1.2641415392610017e-86,True
Bihar,Nagaland,-0.06612377570295297,1936820.0,0.0,0.0,True
Bihar,Sikkim,-0.06612377570295297,3175086.5,6.22886605620933e-148,8.887710559819069e-148,True
Puducherry,Tripura,-0.0658008658008658,2690483.5,0.0,0.0,True
Dadra and Nagar Haveli and Daman and Diu,Rajasthan,-0.06574039735099348,984887.5,1.0472432119807256e-276,1.865597937510574e-276,True
Chandigarh,Chhattisgarh,-0.06467661691542287,5225993.0,1.1266816032652829e-178,1.6886034104353736e-178,True
Gujarat,Rajasthan,0.06458901441371248,11524428.5,1.0235422990247366e-153,1.4674883564330562e-153,True
Maharashtra,Uttarakhand,0.06438761618339656,14394746.0,0.0,0.0,True
Mizoram,Telangana,-0.06383913066386243,3136599.0,8.225634661604936e-157,1.1850490614176604e-156,True
Andhra Pradesh,Karnataka,-0.06372745185374495,7996439.5,0.6620225700498106,0.6620225700498106,False
Chandigarh,Himachal Pradesh,0.0632183908045977,10961956.5,4.942465331327508e-134,6.952167546429945e-134,True
Jharkhand,Meghalaya,0.0625,8051853.5,3.0800530081697825e-42,3.62180146217593e-42,True
Maharashtra,Punjab,0.061428609677908697,14938105.0,0.0,0.0,True
Rajasthan,West Bengal,-0.061402722456192216,5550449.0,3.514403307532313e-184,5.348005033201346e-184,True
Maharashtra,Uttar Pradesh,0.06086950182285522,12644260.0,0.0,0.0,True
Haryana,Maharashtra,-0.06077097965536757,3523110.0,0.0,0.0,True
Jharkhand,Uttarakhand,0.06075949367088615,11664364.5,0.0,0.0,True
Bihar,Odisha,0.0607548370138101,16478403.0,0.0,0.0,True
Madhya Pradesh,Manipur,-0.05951539916877918,1773850.0,8.387996532954202e-136,1.1854769446811756e-135,True
Madhya Pradesh,Rajasthan,0.05875191034131427,11562141.0,3.5934128524595023e-124,4.960743961051981e-124,True
Dadra and Nagar Haveli and Daman and Diu,Tripura,-0.058315151515151584,1060632.0,5.421460502385999e-199,8.444421463140496e-199,True
Jharkhand,Punjab,0.05780048716539829,12223910.5,0.0,0.0,True
Bihar,Telangana,-0.057740684144593185,4931346.0,3.3371730612678345e-257,5.6894497749408634e-257,True
Dadra and Nagar Haveli and Daman and Diu,Ladakh,0.05748571428571422,599433.5,1.115117783202382e-103,1.487657132299142e-103,True
Jharkhand,Uttar Pradesh,0.057241379310344814,10395130.5,0.0,0.0,True
Haryana,Jharkhand,-0.05714285714285716,3406338.0,0.0,0.0,True
Haryana,Puducherry,0.057142857142857134,10943902.5,1.0365660609822416e-258,1.7928976926873073e-258,True
Puducherry,Uttar Pradesh,-0.05704433497536948,1829245.0,0.0,0.0,True
Manipur,West Bengal,0.05686458705390124,4082965.5,4.2794913051946544e-75,5.371935288166286e-75,True
Chandigarh,Gujarat,-0.056862745098039236,5466907.5,3.4225761676293494e-159,4.942798106163745e-159,True
Puducherry,Punjab,-0.056485227120316006,2498605.0,0.0,0.0,True
Andaman and Nicobar Islands,Bihar,-0.05641962892141883,2977085.5,1.6249387357530524e-242,2.7006663345616377e-242,True
Chandigarh,Delhi,0.0555555555555555,10281488.0,4.633568249520587e-65,5.7198612208812224e-65,True
Himachal Pradesh,Rajasthan,-0.05549212148892445,3673871.0,0.0,0.0,True
Bihar,Jammu and Kashmir,0.05484396623253099,12625781.5,0.0,0.0,True
Mizoram,Odisha,0.05465639049454085,8219227.5,0.0,0.0,True
Bihar,Tamil Nadu,0.05445745520243406,15975292.5,0.0,0.0,True
Gujarat,Manipur,-0.053678295096380974,2240100.0,4.6414057362284774e-51,5.545454644690651e-51,True
Chandigarh,West Bengal,-0.05367645314051897,5356435.5,1.948694493286442e-180,2.935375249380843e-180,True
Chhattisgarh,Mizoram,0.05356550580431174,6556599.5,3.214476465381207e-83,4.1131473051652e-83,True
Puducherry,Uttarakhand,-0.053526220614828146,2335439.0,0.0,0.0,True
Maharashtra,Tripura,0.0521129709973589,8668097.5,7.893130994678411e-28,8.894721480745559e-28,True
Meghalaya,Puducherry,0.051785714285714296,10910339.5,0.0,0.0,True
Chandigarh,Madhya Pradesh,-0.05102564102564103,6042670.5,8.656200345663069e-121,1.1840090127975923e-120,True
Andaman and Nicobar Islands,Mizoram,-0.050321182402149583,2496826.0,1.817601298351121e-56,2.2025922047228454e-56,True
Ladakh,Puducherry,-0.05,219848.0,4.404389675881243e-186,6.7367914065535725e-186,True
Jharkhand,Sikkim,-0.04999999999999999,2675872.5,8.12942301689841e-173,1.2092516737636385e-172,True
Jharkhand,Nagaland,-0.04999999999999999,853251.5,0.0,0.0,True
Dadra and Nagar Haveli and Daman and Diu,Haryana,-0.049657142857142914,1635749.5,3.3926666154137695e-130,4.71644073871774e-130,True
Dadra and Nagar Haveli and Daman and Diu,Uttar Pradesh,-0.04955862068965526,780456.0,6.343969665556228e-300,1.1945132756347961e-299,True
Dadra and Nagar Haveli and Daman and Diu,Punjab,-0.048999512834601786,1072486.5,1.636275278671038e-272,2.8804254165954663e-272,True
Jammu and Kashmir,Mizoram,-0.04874551971326174,2257104.0,1.578093072644416e-219,2.5515363538680096e-219,True
Jharkhand,Tripura,0.04848484848484849,6931024.5,2.413299333052473e-09,2.5414391206481796e-09,True
Mizoram,Tamil Nadu,0.04835900868316481,8020743.0,2.410455003611075e-276,4.2812559019360884e-276,True
Himachal Pradesh,Tripura,-0.048066875653082555,3466088.0,0.0,0.0,True
Delhi,Rajasthan,-0.04782928623988225,4970596.5,1.2467833391990474e-257,2.131712893170785e-257,True
Andhra Pradesh,Manipur,0.04750242681701733,3576088.0,8.537675463689789e-17,9.286868191764944e-17,True
Bihar,Chhattisgarh,-0.047467059285042495,6704489.5,2.2792094790308426e-68,2.837091297119982e-68,True
Bihar,Meghalaya,0.04637622429704702,9456237.5,1.395759182735716e-76,1.7707392616796397e-76,True
Maharashtra,Sikkim,-0.04637187748748958,3823752.0,4.925492363320777e-91,6.441028475111785e-91,True
Maharashtra,Nagaland,-0.04637187748748958,1972633.5,0.0,0.0,True
Dadra and Nagar Haveli and Daman and Diu,Uttarakhand,-0.046040506329113925,940516.5,1.8369205243398138e-273,3.2432276319946267e-273,True
Chhattisgarh,Manipur,-0.04586442327899734,2258991.5,1.3324656881767424e-45,1.57304977076421e-45,True
Gujarat,Mizoram,0.04575163398692811,6724481.0,2.7535385637682054e-94,3.6246801890311556e-94,True
Maharashtra,Rajasthan,0.044687725161517006,11071993.5,1.5121263412492113e-93,1.986126209808567e-93,True
Bihar,Uttarakhand,0.04463571796793317,12830475.5,0.0,0.0,True
Dadra and Nagar Haveli and Daman and Diu,Meghalaya,-0.044300000000000075,870552.5,4.4781316280983925e-281,8.098748689114114e-281,True
Puducherry,Tamil Nadu,-0.04370448338032726,2746103.5,0.0,0.0,True
Chandigarh,Odisha,0.043545279383429725,9770070.0,4.3492586591335777e-32,4.986144320201308e-32,True
Jammu and Kashmir,Puducherry,0.04331797235023033,10060121.5,0.0,0.0,True
Mizoram,West Bengal,-0.04256534202940784,3741387.0,4.440286755117377e-84,5.706200041673519e-84,True
Andaman and Nicobar Islands,Puducherry,0.041742309661342486,7683850.0,0.0,0.0,True
Bihar,Punjab,0.04167671146244531,13563003.0,0.0,0.0,True
Jharkhand,Telangana,-0.041616908441640205,3393023.0,0.0,0.0,True
Bihar,Uttar Pradesh,0.041117603607391834,11203325.5,0.0,0.0,True
Jharkhand,Rajasthan,0.0410596026490066,8758730.5,1.2243501389466704e-41,1.4340321509316317e-41,True
Bihar,Haryana,0.04101908143990418,13304399.0,0.0,0.0,True
Delhi,Tripura,-0.04040404040404036,4447628.0,2.475700966710698e-215,3.9811947978185545e-215,True
Meghalaya,Mizoram,-0.04027777777777777,4194769.5,2.94562269180046e-06,3.064065562274954e-06,True
Madhya Pradesh,Mizoram,0.0399145299145299,6577856.0,2.6088696289856414e-58,3.1874279861323546e-58,True
Bihar,Gujarat,-0.03965318746765886,6649071.5,3.1625344490173516e-78,4.02074358368659e-78,True
Haryana,Himachal Pradesh,0.039408866995073885,12425542.5,6.628220823975431e-189,1.019067542704233e-188,True
Himachal Pradesh,Uttar Pradesh,-0.03931034482758623,2566903.5,0.0,0.0,True
Andaman and Nicobar Islands,Chandigarh,-0.039210071291038456,5578092.5,0.021546942983958626,0.0219527929374236,True
Himachal Pradesh,Punjab,-0.03875123697253276,4013015.5,0.0,0.0,True
Mizoram,Uttarakhand,0.03853727144866392,6602678.5,4.37696264428598e-164,6.383070522917054e-164,True
Maharashtra,Telangana,-0.0379887859291298,5218388.5,4.216073553732955e-264,7.334981767459382e-264,True
Chandigarh,Jammu and Kashmir,0.037634408602150615,7923407.5,3.7270189919718945e-23,4.1450024303238823e-23,True
Odisha,Puducherry,0.03740710156895122,12225335.5,0.0,0.0,True
Chandigarh,Tamil Nadu,0.037247897572053684,9588383.5,3.056391147174887e-23,3.4055294617398086e-23,True
Chandigarh,Maharashtra,-0.03696145584584376,6338953.0,1.0065250829080634e-87,1.3076035465727023e-87,True
Bihar,West Bengal,-0.0364668955101386,6731584.5,6.080277874631071e-79,7.746820846692692e-79,True
Dadra and Nagar Haveli and Daman and Diu,Tamil Nadu,-0.03621876909461304,1229909.5,3.709389111904464e-232,6.080128158631283e-232,True
Dadra and Nagar Haveli and Daman and Diu,Jammu and Kashmir,-0.035832258064516107,1050010.0,1.3569151087357345e-209,2.124643393941479e-209,True
Odisha,Rajasthan,-0.03581901006775648,5661444.0,7.699824824627111e-177,1.1482194913917622e-176,True
Himachal Pradesh,Uttarakhand,-0.0357922304670449,3361426.0,0.0,0.0,True
Manipur,Telangana,0.03559079841944665,3903888.0,5.111839713357377e-58,6.232673420999261e-58,True
Mizoram,Punjab,0.03557826494317606,6936953.5,3.7187798957261386e-110,5.00604985963134e-110,True
Mizoram,Uttar Pradesh,0.03501915708812259,5716817.0,8.066771812769675e-93,1.0572090811889772e-92,True
Haryana,Mizoram,-0.034920634920634935,3309772.0,3.3841930539854885e-134,4.771551817823141e-134,True
Andaman and Nicobar Islands,Dadra and Nagar Haveli and Daman and Diu,0.034256595375628265,2898989.5,7.748791166193412e-180,1.1642754403750203e-179,True
Himachal Pradesh,Meghalaya,-0.03405172413793105,2921106.0,0.0,0.0,True
Bihar,Madhya Pradesh,-0.033816083395260654,6916707.0,3.5096306976845653e-75,4.414863139793481e-75,True
Chandigarh,Jharkhand,-0.033333333333333354,5747587.0,5.708452019263586e-51,6.806671245414497e-51,True
Bihar,Tripura,0.03236107278189551,8079604.0,1.016970649317524e-21,1.120550993229494e-21,True
Madhya Pradesh,Sikkim,-0.032307692307692315,4075743.0,3.386784231247294e-70,4.2246050683273366e-70,True
Madhya Pradesh,Nagaland,-0.032307692307692315,2890641.5,6.7188953994522e-309,1.3064518832268165e-308,True
Delhi,Haryana,-0.03174603174603169,7240776.5,2.931803092848582e-66,3.6418013366281963e-66,True
Delhi,Uttar Pradesh,-0.031647509578544036,3573333.5,0.0,0.0,True
Andaman and Nicobar Islands,Rajasthan,-0.03148380197536521,4756400.5,3.833973500689523e-26,4.304177797943898e-26,True
Chhattisgarh,Jharkhand,0.031343283582089515,9711869.5,2.9811935548941842e-89,3.889934572723771e-89,True
Delhi,Punjab,-0.03108840172349056,6172759.0,1.3241845115957927e-160,1.917006774694639e-160,True
Dadra and Nagar Haveli and Daman and Diu,Odisha,-0.029921387283236997,1307158.5,3.119952598002106e-211,4.937159031412908e-211,True
Jammu and Kashmir,Rajasthan,-0.02990813928647737,5216156.0,3.663177801917805e-100,4.865158018172085e-100,True
Nagaland,West Bengal,0.029656880192814372,7969215.0,1.7707788607635024e-123,2.438919958690472e-123,True
Sikkim,West Bengal,0.029656880192814372,6239613.5,3.733017947442985e-28,4.214697682596919e-28,True
Rajasthan,Tamil Nadu,0.02952162825638044,11504971.5,6.643436799955419e-128,9.192662548775521e-128,True
Chandigarh,Meghalaya,0.029166666666666646,6459561.5,1.7401773459733294e-17,1.8963471077914488e-17,True
Odisha,Tripura,-0.028393764231914587,4838245.5,1.3820542853682013e-168,2.0354512371140587e-168,True
Delhi,Uttarakhand,-0.0281293952180027,5517611.0,2.3804600674004862e-154,3.421192608945143e-154,True
Chhattisgarh,Maharashtra,0.02771516106957911,10829264.0,1.1939057932031028e-51,1.4322055382174317e-51,True
Chandigarh,Uttarakhand,0.027426160337552796,8124862.0,1.587646502939132e-08,1.668992348496084e-08,True
Manipur,Nagaland,0.027207706861086867,2262236.0,2.35930249829148e-13,2.5202602988930533e-13,True
Manipur,Sikkim,0.027207706861086867,2013016.5,6.017355757042166e-11,6.370688034590906e-11,True
Gujarat,Sikkim,-0.026470588235294107,4720143.5,1.8208909325285014e-14,1.9556500087625603e-14,True
Gujarat,Nagaland,-0.026470588235294107,4380584.0,2.40634549410239e-75,3.033422815658733e-75,True
Delhi,Meghalaya,-0.02638888888888885,3971433.5,0.0,0.0,True
Mizoram,Tripura,0.026262626262626265,4280042.5,0.6313634462815063,0.6324263477062226,False
Himachal Pradesh,Tamil Nadu,-0.02597049323254401,4730891.5,0.0,0.0,True
Maharashtra,Mizoram,0.025850344734732633,5869766.5,2.1049185532481054e-15,2.281286956616799e-15,True
Himachal Pradesh,Jammu and Kashmir,-0.025583982202447078,3877046.0,4.213969171272569e-307,8.167138947580385e-307,True
Delhi,Puducherry,0.025396825396825445,10476657.5,1.7016655300282635e-180,2.5697740872254233e-180,True
Bihar,Rajasthan,0.02493582694605362,10045178.5,2.1470441803992702e-59,2.6285828957563084e-59,True
Chandigarh,Punjab,0.024467153832064936,8381095.5,0.6283959292290207,0.6305153084169769,False
Andaman and Nicobar Islands,Tripura,-0.02405855613952332,4117981.5,1.5108368937852213e-23,1.6865815230810632e-23,True
Andaman and Nicobar Islands,Himachal Pradesh,0.024008319513559237,8458375.0,6.077993270644207e-214,9.74772505669354e-214,True
Madhya Pradesh,Telangana,-0.02392460074933253,6693662.0,1.323300367613251e-113,1.7935392226193265e-113,True
Chandigarh,Uttar Pradesh,0.02390804597701146,7299042.0,0.005581507301452839,0.005716001453295076,True
Chandigarh,Haryana,0.023809523809523808,9408573.0,1.162417292040523e-22,1.2903699417240882e-22,True
Gujarat,Jharkhand,0.023529411764705882,10051244.0,1.4051446737491234e-110,1.8958301153758013e-110,True
Jammu and Kashmir,Tripura,-0.022482893450635477,4269869.5,1.8560172080200256e-118,2.527071484603925e-118,True
Jharkhand,Mizoram,0.022222222222222227,4915369.0,2.6633301919093442e-12,2.8297883289036782e-12,True
Tamil Nadu,Tripura,-0.022096382420538546,5185862.5,1.8697900849796293e-130,2.6054452003814507e-130,True
Meghalaya,Rajasthan,-0.0214403973509934,7887827.0,0.0005767802652504477,0.0005937443906989903,True
Telangana,West Bengal,0.021273788634454588,10028010.5,1.2875552840433295e-14,1.3853442929580126e-14,True
Jharkhand,West Bengal,-0.020343119807185617,5582644.5,9.107072239951127e-113,1.2315245415388456e-112,True
Gujarat,Maharashtra,0.019901289252195475,10821544.5,1.1490304706325185e-44,1.353808178269997e-44,True
Bihar,Maharashtra,-0.019751898215463387,7789784.0,3.204219425819466e-22,3.5371253401903193e-22,True
Haryana,Odisha,0.019735755573905917,10660520.0,1.1189610514335207e-33,1.2902748558196605e-33,True
Arunachal Pradesh,Assam,0.0197072072072072,3708308.0,9.196613714227066e-20,1.009591357927141e-19,True
Rajasthan,Uttarakhand,0.01969989102187955,9587979.5,9.73872359988105e-66,1.207195946235255e-65,True
Himachal Pradesh,Odisha,-0.01967311142116797,5485332.5,2.469140152849354e-233,4.069635431981623e-233,True
Odisha,Uttar Pradesh,-0.019637233406418264,4113753.5,2.2346263066300728e-288,4.091085084445826e-288,True
Odisha,Punjab,-0.01907812555136479,7059119.0,2.575445192579718e-86,3.3240561596202434e-86,True
Mizoram,Rajasthan,0.018837380426784373,5288332.0,9.250650703213751e-07,9.639469646956534e-07,True
Assam,Kerala,-0.018775211509411083,7448462.5,6.350128758795562e-15,6.844794586020579e-15,True
Chhattisgarh,Sikkim,-0.018656716417910474,4503903.5,1.460161605855662e-22,1.6178699357246161e-22,True
Chhattisgarh,Nagaland,-0.018656716417910474,4528556.0,3.57045842108102e-57,4.3444228231967424e-57,True
Delhi,Tamil Nadu,-0.018307657983501813,6713063.0,2.5282535133417815e-116,3.434499635704018e-116,True
Gujarat,Telangana,-0.018087496676934323,8447165.0,2.3936928898059423e-07,2.498679420060589e-07,True
Delhi,Jammu and Kashmir,-0.01792114695340488,5246925.0,2.0127692184688797e-132,2.8245228419551495e-132,True
Dadra and Nagar Haveli and Daman and Diu,Delhi,-0.017911111111111225,1790397.0,2.2445820909381028e-104,3.0011827957486994e-104,True
Himachal Pradesh,Puducherry,0.01773399014778325,9140879.5,1.8270981704500074e-60,2.2414915699335144e-60,True
Jharkhand,Madhya Pradesh,-0.017692307692307674,5608500.0,4.6726840021401105e-121,6.4060990351920875e-121,True
Bihar,Chandigarh,0.017209557630380373,9790056.0,1.220205879001638e-65,1.509402282756704e-65,True
Punjab,Rajasthan,-0.01674088451639169,7378764.0,3.6184910467255617e-35,4.196885327098848e-35,True
Maharashtra,West Bengal,-0.01671499729467521,7631956.5,1.1818441142962766e-48,1.40079133068981e-48,True
Andaman and Nicobar Islands,Delhi,0.01634548426451704,7491660.5,1.0870746942284776e-75,1.3732684566155928e-75,True
Rajasthan,Uttar Pradesh,0.016181776661338215,8133212.0,5.788833210977026e-18,6.343196612396557e-18,True
Bihar,Jharkhand,-0.01612377570295298,7059021.5,6.735786673382975e-06,6.982217893140889e-06,True
Odisha,Uttarakhand,-0.01611911904587693,6266896.0,4.606218804555682e-87,5.971024376275884e-87,True
Haryana,Rajasthan,-0.016083254493850563,6366259.0,4.7789214823842564e-98,6.332869224985818e-98,True
Andaman and Nicobar Islands,Haryana,-0.015400547481514648,6102116.5,0.010532567011785215,0.010749360843931738,True
Andaman and Nicobar Islands,Uttar Pradesh,-0.015302025314026996,4012320.5,6.649004659461848e-39,7.772412126482907e-39,True
Chandigarh,Tripura,0.015151515151515138,5956393.5,1.7569774721371853e-22,1.9431256429769986e-22,True
Andaman and Nicobar Islands,Punjab,-0.01474291745897352,5435343.0,1.667798369171889e-09,1.759468137690202e-09,True
Meghalaya,Odisha,0.014378612716763078,11502119.0,1.818408887979375e-239,3.01379746057863e-239,True
Madhya Pradesh,Maharashtra,0.014064185179797267,10839162.5,5.4365851792604125e-30,6.196873911225949e-30,True
Meghalaya,Tripura,-0.014015151515151508,6100109.0,4.682459335571301e-06,4.862239624197075e-06,True
Haryana,Jammu and Kashmir,0.013824884792626807,7981063.0,0.0004774389860811697,0.0004923330965655043,True
Jammu and Kashmir,Uttar Pradesh,-0.013726362625139155,4730260.0,2.3165110167042133e-83,2.9705259804719977e-83,True
Chhattisgarh,Madhya Pradesh,0.013650975889781841,10382601.0,6.518368465881531e-24,7.290280521051712e-24,True
Haryana,Tamil Nadu,0.013438373762529876,10024454.5,1.5350002325452736e-10,1.622247137414632e-10,True
Tamil Nadu,Uttar Pradesh,-0.013339851595042224,5129059.0,1.0459900825431616e-153,1.496067545945147e-153,True
Jammu and Kashmir,Punjab,-0.013167254770085679,6934611.0,3.416885771007465e-14,3.6631478085575527e-14,True
Punjab,Tamil Nadu,0.012780743739988748,10776780.5,5.01385760662388e-34,5.792709273672249e-34,True
Tripura,Uttarakhand,0.012274645186037658,8422645.5,1.842373182762618e-74,2.3078148289342264e-74,True
Delhi,Odisha,-0.012010276172125772,7612932.5,3.3878900552066793e-51,4.055924713979827e-51,True
Andaman and Nicobar Islands,Uttarakhand,-0.01178391095348566,5164609.5,0.032419139453998894,0.03291704432615929,True
Chandigarh,Mizoram,-0.011111111111111127,4237878.0,3.1586177507155914e-13,3.36806014637236e-13,True
Chhattisgarh,West Bengal,0.011000163774903898,9268896.5,0.062299059932835334,0.06304071540822623,False
Chhattisgarh,Telangana,-0.01027362485955069,8624840.0,0.006616762653973766,0.006764559757928506,True
Dadra and Nagar Haveli and Daman and Diu,Himachal Pradesh,-0.010248275862069028,2256478.0,1.9721266378298047e-34,2.2829092402893653e-34,True
Jammu and Kashmir,Uttarakhand,-0.010208248264597819,5944818.5,2.717186772569328e-25,3.04468197679614e-25,True
Andaman and Nicobar Islands,Meghalaya,-0.01004340462437181,4175297.5,2.0396816235108153e-37,2.379628560762618e-37,True
Tamil Nadu,Uttarakhand,-0.009821737234500888,7035488.5,3.699015512997433e-37,4.298660605924751e-37,True
Punjab,Tripura,-0.009315638680549798,6388725.5,3.9327977217317214e-31,4.491390872227206e-31,True
Tripura,Uttar Pradesh,0.008756530825496323,7465011.0,3.114112243742273e-42,3.6546287673109516e-42,True
Haryana,Tripura,-0.00865800865800867,5437028.0,2.2378172497005336e-95,2.9588916968262613e-95,True
Jammu and Kashmir,Meghalaya,-0.008467741935483969,4446370.0,3.343437849157557e-132,4.68081298882058e-132,True
Nagaland,Telangana,0.008383091558359784,7165183.0,1.5708247826475322e-52,1.8881631225763266e-52,True
Sikkim,Telangana,0.008383091558359784,5858904.0,6.568745075917502e-13,6.991776959160848e-13,True
Meghalaya,Tamil Nadu,0.008081230905387038,10949056.5,8.70022533922104e-167,1.2750330238513592e-166,True
Chhattisgarh,Gujarat,0.007813871817383633,9038501.5,0.3896561850547936,0.39163079410067936,False
Chandigarh,Rajasthan,0.007726269315673245,7140278.0,2.962087638286131e-15,3.2044402632368142e-15,True
Delhi,Himachal Pradesh,0.007662835249042196,10995988.5,3.3484654834861174e-56,4.0494653712891055e-56,True
Dadra and Nagar Haveli and Daman and Diu,Puducherry,0.007485714285714221,2307135.0,0.033613469387945176,0.0340715745925509,True
Rajasthan,Tripura,0.007425245835841893,6693721.0,1.2590962339714439e-05,1.302890885587842e-05,True
Odisha,Tamil Nadu,-0.0062973818113760405,8132561.5,9.223835130758235e-29,1.0453679814859335e-28,True
Bihar,Mizoram,0.006098446519269246,5197047.0,0.0022627609872670393,0.0023252897882968713,True
Jammu and Kashmir,Odisha,0.0059108707812791095,9270675.5,6.750282263466641e-51,8.032835893525303e-51,True
Gujarat,Madhya Pradesh,0.005837104072398208,10328485.5,6.423003472026111e-18,7.02516004752856e-18,True
Haryana,Meghalaya,0.005357142857142838,5928538.0,4.258911572890891e-85,5.484961874177663e-85,True
Meghalaya,Uttar Pradesh,-0.005258620689655186,7702449.5,1.0700365525001133e-29,1.2173455998806261e-29,True
Meghalaya,Punjab,-0.00469951283460171,9325090.0,2.5865152868351707e-37,3.0116958819313635e-37,True
Andaman and Nicobar Islands,Odisha,0.004335208092391268,6643281.5,4.387153566725493e-15,4.737488878768908e-15,True
Jharkhand,Maharashtra,-0.0036281225125104066,6779783.0,2.6060978301510224e-29,2.9592141391982027e-29,True
Haryana,Uttarakhand,0.003616636528028988,8088449.5,0.1227519758456297,0.12379224682737233,False
Uttar Pradesh,Uttarakhand,0.0035181143605413356,7825127.5,2.7095922572357634e-21,2.9800506341132704e-21,True
Gujarat,West Bengal,0.0031862919575202653,9354237.0,0.09088208608528549,0.09180787983148533,False
Punjab,Uttarakhand,0.00295900650548786,8709877.0,0.0002579513437651564,0.00026646015545185424,True
Madhya Pradesh,West Bengal,-0.002650812114877943,8573696.0,7.161093489655871e-14,7.663400407095762e-14,True
Andaman and Nicobar Islands,Tamil Nadu,-0.001962173718984772,6177022.5,0.03159305266699433,0.03213310484933612,True
